"","time","HbMet","hpx","precip","residue"
"1",0.485,13.0735753941294,0,0,0.0454819452495128
"2",1.486,14.050003789347,0,0,0.0595307995558727
"3",2.486,14.0381196910223,0,0,0.0821368089828543
"4",3.486,14.0170887625632,0,0,0.0681962614485253
"5",4.486,14.0442616418214,0,0,0.0561763044555584
"6",5.486,14.0117434830753,0,0,0.0515894390591376
"7",6.486,13.9908762768884,0,0,0.0627466220399681
"8",7.486,14.0718382613439,0,0,0.0410390305629482
"9",8.486,13.9648760098254,0,0.00257577456049845,0.0712280484628136
"10",9.486,14.0202652517845,0,0,0.0641794025471505
"11",10.486,13.9371667880368,0.0244814346681692,0.00591162206072497,0.0497214648949797
"12",11.485,14.118648975524,0,0,0.0320462045898909
"13",12.486,13.7685578722564,0.14195373317125,0.00665854168884129,0.0764005789976302
"14",13.486,14.0162415528291,0,0,0.0454288320761949
"15",14.486,13.9775955798066,0.0308679696888126,0,0.0387103237215126
"16",15.486,13.7168083612412,0.171291375789088,0.00136666537687244,0.0517939764580899
"17",16.486,13.9725014889059,0.0255381122511873,0.0030321534291409,0.0365892274702897
"18",17.486,14.0700296603483,0,0,0.0257590005938665
"19",18.486,13.6914638688751,0.183818588935576,0.00682652191684205,0.0677550134483553
"20",19.486,13.8449444552686,0.112935098657764,0,0.0409713568649835
"21",20.485,13.9166012173674,0.0428105470578884,0.0051800192740665,0.0446500735523481
"22",21.485,13.8441495255224,0.104301122911758,0,0.0436118283276665
"23",22.486,13.9002613464742,0.0449731812733717,0.00597015541118952,0.0390492445858621
"24",23.486,13.6849468537868,0.197454396832654,0.00283866299786674,0.0450709146535262
"25",24.486,13.5935975328745,0.251706978597746,0.00691674632724469,0.0702298604306193
"26",25.486,13.7112964924731,0.191680674621401,0,0.0327616620919542
"27",26.486,13.6570896783228,0.230560005929897,0,0.0414148570877768
"28",27.486,13.7130922635585,0.163984144395095,0.00686367536008597,0.0456139323471099
"29",28.486,13.7808545285125,0.108071786224959,0.0069207849221066,0.0365111238465501
"30",29.486,13.7772132541637,0.170535592355112,0,0.0453401811353646
"31",30.486,13.7279838401463,0.224196394256452,0,0.0267686565612743
"32",31.485,13.6445035093529,0.223367689146716,0.00498108911878655,0.0478750131301044
"33",32.485,13.5156312817846,0.335412247889831,0.00101661367426925,0.0493057871614935
"34",33.486,13.6682010660499,0.241069019673106,0,0.0482146203662709
"35",34.486,13.6699536531401,0.226628472894961,0.0024908415858556,0.0318359322947838
"36",35.486,13.5986078512845,0.282334661773244,0,0.0370386442828423
"37",36.486,13.4569329716397,0.339711196482066,0.00736369505674501,0.0667632379073191
"38",37.486,13.5552436858956,0.3199114662172,0,0.0288629875461274
"39",38.486,13.5820435031104,0.280453249132993,0,0.0389407037689427
"40",39.486,13.5802088006889,0.287046856465741,0,0.0300283241404342
"41",40.486,13.4766652274555,0.324658093776207,0.00756540971973607,0.0568156661906383
"42",41.485,13.4086679077264,0.437309900053159,0,0.0496076879759298
"43",42.485,13.6803229285731,0.204545522266681,0.00185488312323178,0.0314120130893045
"44",43.486,13.5528231975066,0.292670574073235,0.00317304359460693,0.0319373200477343
"45",44.486,13.5331226785246,0.332874366152789,0,0.0431257540884003
"46",45.486,13.3538790635403,0.46367746838906,0,0.0499996071272393
"47",46.486,13.5731966543004,0.310399462792398,0,0.0427654898138409
"48",47.486,13.3999233210797,0.415200649992871,0,0.0494270039078351
"49",48.486,13.4127466114794,0.388894263377126,0.00267666641176378,0.0402146867878429
"50",49.486,13.4768992687025,0.357749729357762,0,0.0327824463926115
"51",50.486,13.4197841998422,0.402013964065664,0,0.054365542696903
"52",51.486,13.475390799181,0.352428712292794,0.0015383145424271,0.0520195251791387
"53",52.485,13.3061108069361,0.446974237529159,0.00526926932219643,0.0513737020077751
"54",53.486,13.4884404039236,0.361894348695761,0,0.0317775738095313
"55",54.486,13.5652402676802,0.29885558376557,1.23212352813756e-05,0.0332830459464046
"56",55.486,13.5090158203189,0.371164561849377,0,0.0259627078433311
"57",56.486,13.5270717471209,0.321967100473861,0,0.036237973112619
"58",57.486,13.3940065221204,0.435394184128481,0,0.0307908373110249
"59",58.486,13.1832128991432,0.538405082976104,0.000160329763104166,0.0416077440485732
"60",59.486,13.3433853570557,0.410013177221899,0.00164280642659151,0.029673842389302
"61",60.486,13.2337869952205,0.54910379610534,0,0.0325995824960112
"62",61.486,13.2248753322891,0.559282884681758,0,0.0482410011466387
"63",62.485,13.3759619379722,0.460575510184268,0,0.0318592810931526
"64",63.485,13.2800469796521,0.479822402943371,0.00303826385765177,0.0365949223005056
"65",64.486,13.1541116753963,0.588278629820169,0,0.0356300439946931
"66",65.486,13.129925761434,0.614063177769533,0,0.0259009234780856
"67",66.486,13.2024207030756,0.532914178818558,0,0.0388006683369716
"68",67.486,13.2257133624009,0.549954141344465,0,0.0271002765768024
"69",68.486,13.3610767073306,0.477989081443586,0,0.0285081920845424
"70",69.486,13.4192302999774,0.473277464197733,0,0.0238555286835482
"71",70.486,13.3748216108909,0.485920606116815,0,0.0164021489653488
"72",71.486,13.1241127414067,0.596589436888837,0,0.0263568964188543
"73",72.486,13.2348852586648,0.492596594607491,0.0028599661965309,0.0241964545427628
"74",73.485,12.989522992661,0.691714636302743,0,0.0451714184890024
"75",74.486,12.938273909245,0.720589247220454,0.00245806329456321,0.0554799046943346
"76",75.486,13.1628032670997,0.587210637596773,0,0.0423741706981776
"77",76.486,13.1602986313443,0.579987035043671,0.00569146980399716,0.0399892247939408
"78",77.486,13.1698820869605,0.616025396593621,0,0.0412056368205488
