"","time","HbMet","hpx","precip","residue"
"1",0.68,10.4209214812439,2.22978119353255,0.0595711599602127,0.0293701051402663
"2",1.68,11.633454141807,1.61613204592051,0.0146842856341987,0.0102330835532583
"3",2.68,11.2435852761627,1.93201565072172,0,0.0068873420001127
"4",3.68,10.9146144549065,2.12328035243252,0,0.00660095444805044
"5",4.68,10.6497581666619,2.34934108391827,0,0.0064009314482173
"6",5.68,10.3682073439516,2.55485848514624,0,0.00821160913938864
"7",6.68,10.2047007990434,2.69766049812435,0,0.00545419597767072
"8",7.68,9.98605752476431,2.85320712261528,0,0.00629790031747083
"9",8.68,9.82959214704396,2.97464732158298,0,0.00660190660628984
"10",9.679,9.72089485885935,3.0747536526687,0,0.0068841280980594
"11",10.68,9.6338112674057,3.16174551052012,0,0.00844883859014095
"12",11.68,9.6112022601284,3.15863424216207,0,0.00828819747472472
"13",12.68,9.33249008240442,3.37671149542974,0,0.009969784078702
"14",13.68,9.33392502513386,3.37412177792682,0,0.0112027548658608
"15",14.68,9.20383688759662,3.48713820129397,0,0.0111269326268064
"16",15.68,9.11711108053562,3.56825090111997,0,0.0123264350818907
"17",16.68,9.05385628217737,3.6018640638827,0,0.0122752165318728
"18",17.68,8.95889488987225,3.67041651090259,0,0.0125411848520831
"19",18.68,8.9199025726084,3.72145384170256,0,0.0151589997436854
"20",19.68,8.87357017245799,3.73217436053559,0,0.0135645649021109
"21",20.68,8.82643689807523,3.78674779094224,0,0.0158004845781012
"22",21.68,8.72656849323957,3.86262294462332,0,0.0163270566789675
"23",22.68,8.70392926786817,3.86712151542359,0,0.0154759567963936
"24",23.68,8.59287423757259,3.98141161095865,0,0.0183610325944557
"25",24.68,8.60716926709465,3.9707327944594,0,0.0190219635678932
"26",25.68,8.5352817494264,4.0161933563041,0,0.0181821327206381
"27",26.68,8.48447939532419,4.05733606970504,0,0.0188955526621277
"28",27.68,8.44712374736882,4.06154367878776,0,0.0179826570796858
"29",28.68,8.43738493463257,4.08992642142603,0,0.020066697897407
"30",29.68,8.37273465412579,4.15229662478183,0,0.0223398200088774
"31",30.68,8.35373596049281,4.14348974007687,0,0.0210091371383648
"32",31.68,8.31607895069801,4.18346947778968,0,0.0201816883723559
"33",32.68,8.33742201239653,4.16319602664133,0,0.0210301097427557
"34",33.68,8.31905967893693,4.17799672054374,0,0.0222410217403693
"35",34.68,8.2269535665354,4.24041551046605,0,0.0217961639536621
"36",35.68,8.17899154472177,4.29211649674184,0,0.0231843688999539
"37",36.68,8.20865565730463,4.2633279708144,0,0.0237244993995374
"38",37.68,8.07840132604638,4.39736758727653,0,0.0245745235986397
"39",38.68,8.12704901805338,4.33112004139141,0,0.0245332444720712
"40",39.68,8.0665956214719,4.36571032863651,0,0.0244734504949605
"41",40.68,8.03435722176952,4.41916375673777,0,0.026713868296382
"42",41.68,8.06394421695006,4.36795510644071,0,0.0244870277722465
"43",42.68,8.04046109237388,4.39183301619865,0,0.0247500691108246
"44",43.68,8.02497568749392,4.41075358595056,0,0.0262587501857341
"45",44.68,7.93679643250685,4.47859924339436,0,0.0265753303600559
"46",45.68,7.91130588264717,4.49623531468966,0,0.027124270989011
"47",46.68,7.92647503111038,4.48624748646021,0,0.0276395299624692
"48",47.68,7.93302184078057,4.48181994290327,0,0.0264621501811285
"49",48.68,7.88055427087167,4.52343294351334,0,0.0266830391696714
"50",49.68,7.86318675237614,4.54621851511762,0,0.0293219323995211
"51",50.68,7.81351131285207,4.56489496739817,0,0.0275609113427074
"52",51.68,7.79318611422126,4.59971570131807,0,0.029227493994522
"53",52.68,7.81108456345064,4.55545534908051,0,0.0263925829396627
"54",53.68,7.80484226804974,4.57913811671444,0,0.0285237473669735
"55",54.68,7.79167677173092,4.59969620785246,0,0.0296603617935294
"56",55.68,7.73630118542529,4.64582258562826,0,0.0292916425229015
"57",56.68,7.69079276122093,4.66391187910142,0,0.029671520022024
"58",57.68,7.68809090495369,4.66447821437923,0,0.0295947547213105
"59",58.68,7.71960038859572,4.6617962736055,0,0.0333735810534888
"60",59.68,7.73929147654221,4.6192126739596,0,0.0294414285827863
"61",60.68,7.77826323969761,4.59029877562738,0,0.0304281614358441
"62",61.68,7.71795210025348,4.6424081990294,0,0.0302235088641552
"63",62.68,7.70929324018474,4.6453354422616,0,0.0310002445883362
"64",63.68,7.63644783213583,4.70358346642759,0,0.0321993878679842
"65",64.68,7.6648629380839,4.67700981704911,0,0.0300290951959753
"66",65.68,7.65231268018022,4.7118233859242,0,0.0327520777921985
"67",66.68,7.63957671848444,4.70943429703388,0,0.0304509476884401
"68",67.68,7.61453672631454,4.71600462785299,0,0.029914297884425
"69",68.68,7.54884536053922,4.76788853864512,0,0.0313914572542979
"70",69.68,7.55096690203785,4.76032703064849,0,0.0316811875335914
"71",70.68,7.52037588084931,4.7912813727478,0,0.0318155349153491
"72",71.68,7.54344890948616,4.79124894506863,0,0.0349049807559109
"73",72.68,7.59250272610482,4.73813864315691,0,0.0319089392023295
"74",73.68,7.52173904117227,4.78284201532842,0,0.0322866754637402
"75",74.68,7.50319479787009,4.78303338547709,0,0.0322963854853472
"76",75.68,7.58109833882746,4.73983944416103,0,0.0340676927079219
"77",76.68,7.47360449955737,4.82757695006836,0,0.0315579243034209
"78",77.68,7.53860043536036,4.78668886152198,0,0.0354595193351118
"79",78.68,7.45346532957105,4.84066454954222,0,0.0350450495078549
"80",79.68,7.46952917776758,4.81799006444267,0,0.0335507900313011
"81",80.68,7.44175829348948,4.86244956780584,0,0.0352467520657905
