"","time","HbMet","hpx","precip","residue"
"582",581,NA,NA,NA,NA
"583",582,NA,NA,NA,NA
"584",583,NA,NA,NA,NA
"585",584,NA,NA,NA,NA
"586",585,NA,NA,NA,NA
"587",586,NA,NA,NA,NA
"588",587.001,NA,NA,NA,NA
"589",588.001,NA,NA,NA,NA
"590",589.001,NA,NA,NA,NA
"591",590,NA,NA,NA,NA
"592",591,NA,NA,NA,NA
"593",592,NA,NA,NA,NA
"594",593,NA,NA,NA,NA
"595",594,NA,NA,NA,NA
"596",595,NA,NA,NA,NA
"597",596,NA,NA,NA,NA
"598",597,NA,NA,NA,NA
"599",598.001,NA,NA,NA,NA
"600",599.001,NA,NA,NA,NA
"601",600.001,NA,NA,NA,NA
