"","time","HbMet","hpx","precip","residue"
"1",0.194,9.1166969090616,3.7363254762289,0.0751840715187703,0.055529120052917
"2",1.194,9.14262459896343,3.5925254928504,0,0.00703864367760708
"3",2.194,8.10245712105546,4.42833322536678,0,0.0180553594912351
"4",3.194,7.23836053618707,5.09651018605999,0,0.0308568497082634
"5",4.194,6.42305136426776,5.72949853874673,0,0.0470965323758731
"6",5.194,5.87106090857525,6.13179701947332,0,0.0596522300468289
"7",6.194,5.31232130646244,6.576515236274,0,0.0776769486095672
"8",7.194,4.87447684227384,6.90713559288413,0,0.0899811590200008
"9",8.194,4.42854008209268,7.25534600526006,0,0.104170240899274
"10",9.194,4.10340766720466,7.51584134597521,0,0.118586079578518
"11",10.194,3.76684219875564,7.77556218672367,0,0.131669251525863
"12",11.194,3.41964539475969,8.06136854871271,0,0.147258117791929
"13",12.194,3.21903592878925,8.20107638728763,0,0.157196836876823
"14",13.194,2.93569452077332,8.40395096598464,0,0.162059795494033
"15",14.194,2.73998586165909,8.58101604560477,0,0.170389214726753
"16",15.194,2.47293078134902,8.78306817960726,0,0.181634409876438
"17",16.194,2.27198814408497,8.94552334597723,0,0.19170263580583
"18",17.194,2.12684912646152,9.0637342977771,0,0.204474812170856
"19",18.194,1.98445301488602,9.15740330000557,0,0.209766195633049
"20",19.194,1.8269630566751,9.28150152113646,0,0.215872057589045
"21",20.194,1.7138154471461,9.37067303413204,0,0.224569606175584
"22",21.194,1.59011665169593,9.45303493049912,0,0.228521858427064
"23",22.194,1.48179542767018,9.55806639336526,0,0.237107267583956
"24",23.194,1.38465281989456,9.62159509592918,0,0.241257554188724
"25",24.194,1.26797608003634,9.71679919212121,0,0.246788553906076
"26",25.194,1.14977125643079,9.82048148340084,0,0.251422332243439
"27",26.194,1.08047730674812,9.8547670901293,0,0.252607298867709
"28",27.194,0.991023418092538,9.94511897675714,0,0.263905151193202
"29",28.194,0.984109261350688,9.92831458530516,0,0.26463806000088
"30",29.194,0.84907551335046,10.0490998386603,0,0.267102620974745
"31",30.194,0.759316301319778,10.118975952281,0,0.270332614997165
"32",31.194,0.713931555902586,10.1548300670468,0,0.27451864975355
"33",32.194,0.640074908027623,10.2106762504772,0,0.276110237440175
"34",33.194,0.577035287770763,10.2642326916881,0,0.281332384154829
"35",34.194,0.586468000798202,10.2453373235308,0,0.282191542791724
"36",35.194,0.496683520079709,10.3286662972733,0,0.288134763488227
"37",36.194,0.455727195928722,10.3655274144943,0,0.290752471084525
"38",37.194,0.385516850539895,10.4245353550572,0,0.294421672536008
"39",38.194,0.394813938843878,10.4019282542159,0,0.295139698735815
"40",39.194,0.371219742710123,10.4105094626118,0,0.293546077953638
"41",40.194,0.282505306113634,10.4871384206707,0,0.297545658602986
"42",41.194,0.241840345519628,10.5335692416986,0,0.30095402301441
"43",42.194,0.238655483671513,10.5230045376516,0,0.304578965834588
"44",43.194,0.197626973897513,10.5692836390152,0,0.304808312500123
"45",44.194,0.191937800322907,10.5567714313525,0,0.30381342970773
"46",45.194,0.168353845605008,10.5645641897713,0,0.304429378448148
"47",46.194,0.136805320291789,10.6109980027926,0,0.306462788820288
"48",47.194,0.0882954989930332,10.6542013931363,0,0.312421659930666
"49",48.194,0.070867423566231,10.6815174544565,0,0.319928915733527
"50",49.194,0.0666671113483314,10.6554855007764,0,0.310733722566096
"51",50.194,0.0396983988872397,10.6802395931608,0,0.311656495773432
"52",51.194,0,10.7212582194609,0,0.315551622324722
"53",52.194,0,10.7086392124916,0,0.311365441535566
"54",53.194,0,10.7150628523133,0,0.31711702059599
"55",54.194,0,10.7042416470811,0,0.316485704683537
"56",55.194,0,10.7226154444321,0,0.324945230997495
"57",56.194,0,10.694255373243,0,0.31678269408332
"58",57.194,0,10.7061393776913,0,0.323173833181563
"59",58.194,0,10.6931486348981,0,0.317193817959504
"60",59.194,0,10.7153194354089,0,0.325052018350168
"61",60.194,0,10.7120588697024,0,0.329094702732183
"62",61.194,0,10.6871620356095,0,0.318849367810791
"63",62.194,0,10.7028502553001,0,0.325005246149094
"64",63.194,0,10.7035954427203,0,0.32766802540448
"65",64.194,0,10.6891842201547,0,0.321277189479796
"66",65.194,0,10.6918265756355,0,0.326987539830378
"67",66.194,0,10.6886511017548,0,0.320359338979395
"68",67.194,0,10.6803462252507,0,0.322017257087462
"69",68.194,0,10.6874553499802,0,0.326043889644048
"70",69.194,0,10.6772856235374,0,0.321477363738532
"71",70.194,0,10.6982896700659,0,0.331298858863059
"72",71.194,0,10.6861537600995,0,0.327987804537292
"73",72.194,0,10.6876135331402,0,0.333698898027442
"74",73.194,0,10.6773847550335,0,0.325293975079538
"75",74.194,0,10.6755148662991,0,0.326981874301947
"76",75.194,0,10.6887040296625,0,0.332408629862026
"77",76.194,0,10.679762842355,0,0.331467958939411
"78",77.194,0,10.6602423196429,0,0.324464132264731
"79",78.194,0,10.6713537398191,0,0.328535118667195
"80",79.194,0,10.6751327454243,0,0.328655247769471
"81",80.194,0,10.6774568498196,0,0.333414158391322
"82",81.194,0,10.6669420772211,0,0.328039236805274
"83",82.194,0,10.6705141658588,0,0.326221726823154
"84",83.194,0,10.6877087896711,0,0.334085932768704
"85",84.194,0,10.6783033483188,0,0.333032499542641
"86",85.194,0,10.6636200536274,0,0.329063062713642
"87",86.194,0,10.6802541351853,0,0.334055468546405
"88",87.194,0,10.6690232052556,0,0.330660107336648
"89",88.194,0,10.6757619608589,0,0.328481864487251
"90",89.194,0,10.6704265608485,0,0.331121173831272
"91",90.194,0,10.6665272990314,0,0.32909094614529
